Class ID	Parents
HP_0001061	HP_0011123
HP_0006930	HP_0002539
HP_0006066	
HP_0011218	HP_0002648
HP_0001479	
HP_0008665	HP_0040253
HP_0030125	HP_0002948
HP_0005536	
HP_0009416	HP_0010234|HP_0009320|HP_0100919
HP_0012861	HP_0000062
HP_0100651	HP_0000819
HP_0011822	HP_0000306
HP_0006503	HP_0006496|HP_0040072
HP_0025430	HP_0025429
HP_0002446	HP_0100705
HP_0012321	HP_0003215
HP_0000503	HP_0008054
HP_0100820	HP_0000095
HP_0005528	HP_0012145
HP_0010054	HP_0001832
HP_0025258	HP_0005986|HP_0001387
HP_0003372	
HP_0031469	HP_0031466
HP_0040072	HP_0040070|HP_0002973
HP_0004068	
HP_0009937	HP_0009889
HP_0011570	HP_0001718
HP_0002987	HP_0002996|HP_0100360
HP_0007847	
HP_0001842	HP_0010177
HP_0006722	HP_0100833|HP_0100570
HP_0006019	HP_0006261
HP_3000058	HP_0008049
HP_0012357	HP_0012355
HP_0002782	
HP_0001703	
HP_0410017	HP_0000372
HP_0003585	
HP_0007662	
HP_0000692	HP_0000164
HP_0031087	HP_0001510
HP_0008252	
HP_0005268	HP_0001787
HP_0200057	HP_0000587
HP_0004123	
HP_0031524	HP_0007378
HP_0001230	HP_0005916
HP_0002033	HP_0008872
HP_0007058	HP_0002059
HP_0007922	HP_0000479|HP_0012447
HP_0008421	HP_0004570
HP_0025407	HP_0100590|HP_0010480
HP_0040257	HP_3000033
HP_0000235	HP_0002683
HP_0006194	
HP_0030360	HP_0030358
HP_0008161	HP_0004852
HP_0009973	HP_0009998|HP_0009972
HP_0001038	HP_0001005
HP_0012149	HP_0002863
HP_0011326	HP_0001357
HP_0002574	HP_0002027
HP_0006631	HP_0000882
HP_0030726	HP_0030725
HP_0000448	HP_0005105
HP_0007634	HP_0001138
HP_0012089	HP_0011004
HP_0010863	HP_0000750
HP_0100765	HP_0100763
HP_0031729	HP_0000540
HP_0040332	HP_0007103|HP_0007052
HP_0004328	HP_0012374
HP_0007374	HP_0012444|HP_0002339
HP_0010390	HP_0010342|HP_0010180
HP_0012526	HP_0012528
HP_0000708	HP_0012638
HP_0006667	
HP_0005844	HP_0009833
HP_0001787	HP_0001197
HP_0004940	HP_0003207
HP_0011362	HP_0001595
HP_0500047	HP_3000066
HP_0001811	
HP_0004849	
HP_0007593	
HP_0002759	
HP_0009729	HP_0009730|HP_0100544
HP_0025566	HP_0025560
HP_0030092	HP_0030090
HP_0011958	HP_0000479
HP_0004680	
HP_0012725	HP_0001159
HP_0007426	
HP_0100491	HP_0001367|HP_0002814
HP_0005199	HP_0010318
HP_0003973	HP_0003059|HP_0003037
HP_0008978	HP_0003198
HP_0002141	HP_0001288
HP_0001207	
HP_0007166	HP_0004305
HP_0007221	HP_0002078
HP_0004237	HP_0006014
HP_0010575	HP_0003368
HP_0031316	HP_0001637
HP_0008773	HP_0008609|HP_0008771
HP_0001002	
HP_0002081	
HP_0008560	
HP_0000617	HP_0000496
HP_0012113	HP_0004337
HP_0001374	HP_0002827
HP_0006399	
HP_0005431	
HP_0002341	HP_0002176
HP_0008366	HP_0001760|HP_0005750
HP_0011118	HP_0011113
HP_0004436	
HP_0001543	HP_0010866
HP_0000379	
HP_0031012	HP_0002621
HP_0100696	
HP_0012457	HP_0012456
HP_3000013	HP_0001574|HP_0000301|HP_0011006
HP_0008092	
HP_0010367	HP_0010181|HP_0010330
HP_0000816	HP_0001939
HP_0007762	
HP_0012197	HP_0008261
HP_0010971	HP_0010970
HP_0003685	
HP_0005636	
HP_0010162	HP_0010160|HP_0010577
HP_0011974	HP_0012145
HP_0001579	HP_0003118
HP_0002401	HP_0001297
HP_0009292	HP_0009282|HP_0009404|HP_0009836
HP_0006226	HP_0004268
HP_0025153	HP_0011008
HP_0030474	HP_0030469
HP_0008942	HP_0003201
HP_0003073	HP_0012116
HP_0004885	HP_0002098
HP_0004733	
HP_0008719	
HP_0001749	
HP_0003670	
HP_0006563	HP_0004297
HP_0006629	
HP_0000604	
HP_0031218	HP_0031072
HP_0004473	
HP_0100921	HP_0100899|HP_0004213
HP_0001580	HP_0000849
HP_0004260	HP_0004237|HP_0004259
HP_0031661	HP_0031657
HP_0025323	HP_0030163
HP_0008298	
HP_0045053	HP_0410010
HP_0040173	HP_0003011|HP_0030809
HP_0002079	HP_0007370
HP_0002943	HP_0002650|HP_0100711
HP_0007968	HP_0004327
HP_0012494	HP_0012492
HP_0001131	HP_0000481
HP_0005011	HP_0003027
HP_0006823	
HP_0003930	HP_0003926
HP_0012458	HP_0012456
HP_0008093	HP_0001831
HP_0010368	HP_0010182|HP_0010330
HP_0030306	HP_0030305
HP_0000793	HP_0000099
HP_0007763	HP_0001009|HP_0008046
HP_0001804	HP_0001792|HP_0001231
HP_0009498	HP_0010238|HP_0006263
HP_0025359	HP_0011130
HP_0200158	HP_0200154
HP_0008353	HP_0003355
HP_0012718	HP_0025033|HP_0011024
HP_0003279	HP_0003272
HP_0010628	HP_0006824|HP_0001324|HP_0010827|HP_0030319
HP_0006211	
HP_0025099	HP_0010663
HP_0001336	HP_0004305
HP_0200005	HP_0008050
HP_0011731	HP_0012111
HP_0100489	HP_0010410|HP_0100237|HP_0010366|HP_0010401
HP_0025268	HP_0002167
HP_0005216	HP_0002015
HP_0009697	HP_0001220
HP_0007555	
HP_0003498	HP_0004322
HP_0002675	
HP_0004642	
HP_0000585	HP_0011493
HP_0010964	HP_0004359
HP_0000640	HP_0000639
HP_0000549	HP_0000496
HP_0005429	HP_0002718
HP_0100866	HP_0000946
HP_0030018	HP_0030014
HP_0011715	HP_0011710
HP_0002339	HP_0010994
HP_0000380	
HP_0008262	
HP_0003730	HP_0002486
HP_0000809	HP_0000079
HP_0006768	HP_0003006
HP_0011294	HP_0011196
HP_0008735	
HP_0009013	HP_0001471|HP_0001443
HP_0010496	HP_0002814
HP_0001912	HP_0001911
HP_0009921	HP_0025068
HP_0008018	
HP_0005125	
HP_0006937	HP_0010830|HP_0002936
HP_0100240	HP_0011729
HP_0010756	HP_0010758
HP_0012846	HP_0012844
HP_0011014	HP_0011013
HP_0002262	
HP_0200089	
HP_0100658	HP_0003549
HP_0007267	HP_0003477
HP_0000136	HP_0031105
HP_0001948	HP_0004360
HP_0010551	HP_0010549
HP_0100453	HP_0010375
HP_0031417	HP_0031416
HP_0009218	HP_0009397|HP_0010261|HP_0009247
HP_0011499	HP_0007686
HP_0045025	HP_0200007
HP_0001123	HP_0000504
HP_0007082	HP_0002119
HP_0004016	HP_0003848|HP_0004015
HP_0008894	
HP_0009661	
HP_0003702	
HP_0011890	HP_0001892
HP_0012214	HP_0012212
HP_0030863	HP_0002098
HP_0003442	
HP_0100713	
HP_0011219	HP_0000274
HP_0006524	HP_0100552
HP_0011050	HP_0000690
HP_0012862	HP_0012243
HP_0002467	
HP_0000937	
HP_0008193	HP_0008373
HP_0010468	HP_0045058
HP_0002904	HP_0001939
HP_0000677	HP_0009804
HP_0012419	HP_0012415
HP_0008054	HP_0008047|HP_0000502
HP_0009866	
HP_0010283	
HP_0012250	HP_0012249
HP_0008481	
HP_0100040	HP_0001837|HP_0010319
HP_0003647	HP_0003287
HP_0009393	HP_0010228|HP_0009174
HP_0030619	HP_0030617
HP_0000305	
HP_0010720	HP_0001595
HP_0003218	HP_0001941|HP_0010928
HP_0007899	HP_0000541
HP_0100300	HP_0100303
HP_0020035	HP_0002406
HP_0006087	
HP_0004861	HP_0001972
HP_0005360	HP_0004429
HP_0008398	HP_0001804
HP_0012618	HP_0010478
HP_0002054	HP_0000336
HP_0003866	HP_0031095
HP_0001231	HP_0001597
HP_0007190	HP_0002538
HP_0006111	
HP_0007923	
HP_0100384	HP_0100375|HP_0100362|HP_0100388
HP_0007023	HP_0001342
HP_0031118	HP_0001647
HP_0030794	HP_0011014
HP_0100821	HP_0100672|HP_0000795
HP_0005529	
HP_0010055	HP_0001844|HP_0001837
HP_0007450	HP_0007400|HP_0009123
HP_0008630	
HP_0004573	HP_0008422
HP_0012006	HP_0012004
HP_0005324	HP_0005346
HP_0001267	
HP_0003021	HP_0000944
HP_0007059	
HP_0030422	
HP_3000059	HP_0002624
HP_0410018	HP_0002719
HP_0011255	HP_0009895
HP_0001704	HP_0001702
HP_0006729	HP_0011793
HP_0030162	HP_0000095
HP_0010391	HP_0010181|HP_0010342
HP_0000709	HP_0000708
HP_0025010	HP_0000493
HP_0001788	HP_0001787
HP_0002630	HP_0002244|HP_0002024
HP_0012181	HP_0009830
HP_0007655	HP_0000656
HP_0008422	HP_0003312
HP_0040278	HP_0012503|HP_0040277
HP_0004365	HP_0004338
HP_0010651	HP_0002011
HP_0005116	HP_0004948|HP_0011004
HP_0006928	
HP_0006195	
HP_0000236	HP_0011328
HP_0002203	HP_0004347|HP_0003470
HP_0030381	HP_0030379
HP_0100553	HP_0010496|HP_0001528|HP_0100559
HP_0004160	
HP_0040073	HP_0040072|HP_0040065
HP_0009185	HP_0009183|HP_0100490
HP_0005972	HP_0001941
HP_0025223	HP_0025204
HP_0001909	HP_0001881|HP_0004377
HP_0009958	HP_0006159|HP_0004150
HP_0002988	
HP_0011394	HP_0011392
HP_0003830	
HP_0007868	HP_0000608
HP_0009622	HP_0009603
HP_0010864	HP_0001249
HP_0040333	HP_0007204|HP_0007103
HP_0100589	HP_0000119
HP_0007395	HP_0008064
HP_0011831	HP_0000436
HP_0004329	HP_0012374
HP_0001436	HP_0001437
HP_0008627	
HP_0025567	HP_0000532
HP_0000272	HP_0012369
HP_0008367	
HP_0007242	
HP_0031730	HP_0000545
HP_0010560	HP_0000889
HP_0011363	HP_0040170
HP_0006837	HP_0002277
HP_0001635	HP_0011025
HP_0100140	HP_0100060|HP_0100091
HP_0031293	HP_0100276
HP_0002575	HP_0002778|HP_0002031
HP_0009761	HP_0008428
HP_0025428	HP_0025427
HP_0003542	HP_0004366
HP_0006455	
HP_0010596	HP_0003999|HP_0003946
HP_0003165	HP_0100530|HP_0003117
HP_0040065	HP_0040070|HP_0002813
HP_0002835	HP_0002795
HP_0008794	HP_0011867
HP_0001023	
HP_0006028	HP_0003021
HP_0011347	HP_0000496
HP_0100176	HP_0100073|HP_0100094
HP_0010620	HP_0012369
HP_0025154	HP_0012440
HP_0003334	HP_0012099
HP_0009293	HP_0009404|HP_0009844|HP_0009283
HP_0007799	HP_0000502
HP_0000028	HP_0000035
HP_0030298	HP_0005868
HP_0004886	HP_0005348
HP_0100345	HP_0010326
HP_0011119	HP_0010938
HP_0000471	HP_0004296
HP_0012106	HP_0008905
HP_0002367	HP_0000738
HP_0009553	HP_0011361|HP_0100037
HP_0031013	HP_0001376
HP_0006424	HP_0045009
HP_0012710	HP_0001597
HP_0030735	HP_0006000
HP_0030719	HP_0011662
HP_0007427	HP_0001000
HP_0008999	
HP_0011623	HP_0001629
HP_0000884	HP_0000766
HP_0007167	
HP_0030530	HP_0000575
HP_0001208	
HP_0011995	HP_0011994
HP_0012319	HP_0200098
HP_0005637	
HP_0010183	HP_0010161
HP_0100085	HP_0010341|HP_0010170
HP_0031049	HP_0031047
HP_0002422	
HP_0031050	HP_0031047
HP_0010780	HP_0025112
HP_0009499	HP_0009542|HP_0010243|HP_0006263
HP_0100682	HP_0002777
HP_0005461	HP_0001999
HP_0006212	
HP_0003967	HP_0040072
HP_0002155	HP_0003077
HP_0009759	HP_0001059
HP_0008811	
HP_0031310	HP_0031306
HP_0010353	HP_0010179|HP_0010324|HP_0100235
HP_0100942	HP_0100929|HP_0100948
HP_0004494	
HP_0031219	HP_0031221
HP_0012143	HP_0005561
HP_0030895	HP_0012719
HP_0005497	
HP_0012107	HP_0002991|HP_0005622
HP_0011960	HP_0045007|HP_0002171
HP_0009554	HP_0009553
HP_0031014	HP_0031251
HP_0030756	HP_0011073
HP_0011096	HP_0003130
HP_0007412	HP_0001034
HP_0010389	HP_0010342|HP_0010179|HP_0100235
HP_0009081	
HP_0001805	HP_0001597
HP_0002628	
HP_0100310	HP_0002170
HP_0030283	HP_0007375
HP_0005018	
HP_0008950	
HP_0006789	HP_0001298
HP_0006860	
HP_0430018	HP_0000301
HP_0040007	HP_0200098
HP_0002064	HP_0001257
HP_0003876	HP_0003063
HP_0012282	HP_0000988
HP_0008756	HP_0008777
HP_0004466	HP_0006958
HP_0030055	HP_0001795
HP_0025529	HP_0200036
HP_0008523	HP_0011039
HP_0011752	HP_0011751
HP_0025360	HP_0011130
HP_0030482	HP_0030472
HP_0200006	HP_0008050
HP_0005217	HP_0001438
HP_0002324	HP_0002323
HP_0025324	HP_0025323
HP_0010613	
HP_0009141	HP_0003800
HP_0012495	HP_0012492
HP_0006157	HP_0010490
HP_0007969	
HP_0009890	HP_0000599
HP_0003931	HP_0030314|HP_0003926
HP_0010965	HP_0010964
HP_0000641	HP_0000570
HP_0030110	HP_0030105
HP_0100887	HP_0000315|HP_0012374
HP_0031682	HP_0031678
HP_0012755	HP_0002363
HP_0006417	HP_0006489
HP_0100241	HP_0012253|HP_0002973
HP_0011891	HP_0011890
HP_0003463	HP_0011813
HP_0030864	HP_0002098
HP_0010812	HP_0010293
HP_0100714	
HP_0009255	HP_0009249|HP_0009398|HP_0010251
HP_0025116	HP_0001197
HP_0001160	
HP_0008110	HP_0001760
HP_0004053	HP_0010660
HP_0001933	HP_0011276|HP_0001892
HP_0030391	HP_0002463
HP_0011464	HP_0004362
HP_0001069	HP_0000975
HP_0009682	HP_0009693|HP_0009662|HP_0010253
HP_0003723	
HP_0045010	HP_0000759
HP_0004903	
HP_0002676	HP_0002648
HP_0010200	HP_0010179|HP_0010183
HP_0100102	HP_0100088|HP_0100046
HP_0000586	HP_0000520|HP_3000030
HP_0011148	HP_0002121
HP_0010109	HP_0008362|HP_0001831
HP_0007343	HP_0100547
HP_0009310	HP_0009404|HP_0009284|HP_0009852
HP_0005253	HP_0100625
HP_0006004	
HP_0007816	
HP_0007083	HP_0002395
HP_0008895	
HP_0001124	
HP_0002936	HP_0003474
HP_0009394	HP_0009174|HP_0010229
HP_0003310	HP_0000925
HP_0010721	HP_0011361
HP_0008315	HP_0003234
HP_0000129	
HP_0030596	HP_0030595
HP_0005009	HP_0000947
HP_0100446	HP_0010362|HP_0010206|HP_0010370
HP_0012511	HP_0000543
HP_0006088	HP_0010554
HP_0031186	HP_0012112
HP_0005774	
HP_0009654	HP_0009771|HP_0009602
HP_0012883	HP_0011027
HP_0006525	
HP_0011051	HP_0001592|HP_0011076
HP_0002468	
HP_0031790	HP_0000483
HP_0010757	HP_0040008|HP_0010756
HP_0009515	HP_0010259|HP_0009500|HP_0009490
HP_0001329	
HP_0100659	HP_0002597|HP_0012443
HP_0040226	HP_0010990
HP_0006209	HP_0006262
HP_0007288	
HP_0011724	HP_0011723
HP_0030651	HP_0012836
HP_0008055	HP_0000553|HP_0008056
HP_0001772	HP_0001883
HP_0009867	
HP_0010284	HP_0100669
HP_0100186	HP_0100095|HP_0100072
HP_0012251	HP_0012249
HP_0007725	
HP_0003668	
HP_0002523	
HP_0100919	HP_0009316|HP_0100899
HP_0500032	HP_0012757
HP_0008911	
HP_0003022	HP_0040071|HP_0006495|HP_0009821
HP_0011256	HP_0009895
HP_0030183	HP_0007670
HP_0030850	HP_0030163
HP_0008651	HP_0000791
HP_0004594	HP_0003301
HP_0005361	
HP_0012595	HP_0000093
HP_0001232	HP_0001009|HP_0001597
HP_0011516	HP_0007803
HP_0000938	HP_0004349
HP_0031623	HP_0000534
HP_0200090	
HP_0004222	HP_0010248|HP_0009198|HP_0009384
HP_0040135	HP_0011031
HP_0010489	HP_0010488
HP_0008687	HP_0008775
HP_0011311	HP_0010490
HP_0010926	HP_0100018
HP_0100033	HP_0004305
HP_0011683	HP_0001629
HP_0012007	HP_0012002
HP_0002432	
HP_0025291	HP_0012836
HP_0007312	
HP_0009623	HP_0009603
HP_0010040	HP_0010048|HP_0010039
HP_0011852	HP_0001698
HP_0100787	HP_0008775
HP_0001437	HP_0009127|HP_0002814
HP_0004181	
HP_0005993	
HP_0006317	
HP_0031582	HP_0031574
HP_0200106	HP_0012255
HP_0005093	HP_0010577|HP_0010596
HP_0007229	HP_0002514
HP_0010392	HP_0010182
HP_0009150	HP_0004213
HP_0025011	HP_0005105
HP_0003599	
HP_0007656	HP_0008038
HP_0012182	HP_0002860
HP_0007711	
HP_0000741	HP_0000745
HP_0010076	HP_0010058|HP_0010185|HP_0010053
HP_0005621	HP_0003312
HP_0030795	HP_0030794
HP_0002637	HP_0100545|HP_0009145
HP_0100842	HP_0000609|HP_0001331
HP_0000481	HP_0004328
HP_0007451	HP_0025276
HP_0003394	HP_0011804
HP_0012603	HP_0012591
HP_0003227	
HP_0030628	HP_0030627
HP_0025047	HP_0012705
HP_0011592	HP_0031055
HP_0009186	HP_0009183
HP_0010513	HP_0002514|HP_0011747
HP_0004779	HP_0002299
HP_0003831	HP_0003829
HP_0008856	
HP_0030368	HP_0030367
HP_0004330	HP_0002703|HP_0011001
HP_0031554	HP_0031553
HP_0010597	HP_0003999
HP_0011608	HP_0001660
HP_0000273	HP_0005324
HP_0040066	HP_0040069|HP_0002813
HP_0025216	HP_0025204
HP_0001024	HP_0010781
HP_0002836	HP_0025487|HP_0100548
HP_0200015	HP_0001000
HP_0008210	
HP_0012387	HP_0011947
HP_0006049	
HP_0008628	HP_0004452
HP_0006492	HP_0002991|HP_0006493
HP_0010857	HP_0011200
HP_0100759	HP_0001217|HP_0001211
HP_0030587	HP_0030584
HP_0011797	HP_0006766
HP_0008423	HP_0000925
HP_0005530	
HP_0004366	HP_0011013
HP_0001473	HP_0001832|HP_0009134
HP_0010652	HP_0010651
HP_0031715	HP_0000577
HP_0040121	HP_0004454
HP_0002224	HP_0010719
HP_0009995	HP_0009987|HP_0010005|HP_0009989
HP_0100554	HP_0010484|HP_0100560|HP_0001528
HP_0009782	HP_0001468
HP_0031294	HP_0025580
HP_0007692	
HP_0002399	
HP_0030964	HP_0025323
HP_0010225	HP_0010224
HP_0025429	HP_0001608
HP_0100814	HP_0003764
HP_0006456	HP_0010591|HP_0010582
HP_0003563	HP_0010981
HP_0006697	
HP_0002568	
HP_0007448	HP_0000962|HP_0000969
HP_0000478	HP_0000118
HP_0011151	HP_0007270|HP_0031475
HP_0009294	HP_0009281|HP_0010239|HP_0009299
HP_0003335	
HP_0005918	HP_0001167
HP_0030496	HP_0030495
HP_0010444	HP_0031654
HP_0000029	HP_0000035
HP_0100346	HP_0010344
HP_0008155	HP_0003541|HP_0011020
HP_0009967	HP_0010000|HP_0009964|HP_0009960
HP_0100401	HP_0010202|HP_0010369|HP_0010367
HP_0004098	
HP_0002800	
HP_0100141	HP_0100091|HP_0100061
HP_0003623	HP_0003674
HP_0004535	HP_0000998
HP_0010821	HP_0011153
HP_0005292	HP_0006704
HP_0011624	HP_0011623
HP_0045085	HP_3000005
HP_0007188	HP_0001349
HP_0001229	
HP_0031499	HP_0031495
HP_0003150	HP_0003215
HP_0004962	HP_0004963
HP_0030551	HP_0030532
HP_0030544	HP_0030533
HP_0001826	
HP_0009148	HP_0010254|HP_0009198|HP_0009390
HP_0025009	HP_0011062
HP_0011377	HP_0011376
HP_0008003	HP_0000617
HP_0005695	
HP_0030284	HP_0000158
HP_0005019	HP_0000940
HP_0005462	HP_0010653|HP_0002514
HP_0012571	HP_0000073
HP_0003320	HP_0003308|HP_0008440
HP_0040236	HP_0040224
HP_0100367	HP_0010371|HP_0010746|HP_0010337
HP_0009203	HP_0004224|HP_0010257|HP_0009382
HP_0002829	HP_0012531
HP_0001017	HP_0000980
HP_0005895	HP_0009617
HP_0000870	HP_0010514
HP_0009575	HP_0009543|HP_0009546|HP_0009850
HP_0100134	HP_0009888
HP_0012108	HP_0000501
HP_0006662	
HP_0030757	HP_0011061
HP_0011784	HP_0000836
HP_0007413	HP_0001052
HP_0003356	
HP_0025392	HP_0025389
HP_0005667	HP_0003310
HP_0010986	
HP_0031256	HP_0000587
HP_0009724	HP_0009723|HP_0010614
HP_0030926	HP_0030919
HP_0011953	HP_0100526|HP_0002665
HP_0031683	HP_0031678
HP_0006418	
HP_0007205	
HP_0004115	
HP_0031516	HP_0031515
HP_0012480	HP_0100659
HP_0000662	HP_0000504
HP_0000030	HP_0000150|HP_0010788
HP_0005722	HP_0005639
HP_0031311	HP_0031309
HP_0100943	HP_0100930|HP_0100947
HP_0010177	HP_0009134|HP_0010161
HP_0011989	HP_0011986
HP_0007618	HP_0010766|HP_0011354
HP_0100079	HP_0010164|HP_0010341
HP_0012144	HP_0001881
HP_0004282	
HP_0008208	HP_0011766
HP_0009287	HP_0009285|HP_0009283|HP_0009846
HP_0010614	HP_0030448|HP_0012316
HP_0030489	HP_0030468
HP_0003088	HP_0002758
HP_0008957	
HP_0002120	HP_0002059
HP_0003932	HP_0003926
HP_0000374	
HP_0007344	HP_0002143|HP_0007367
HP_0004451	HP_0000383
HP_0009311	HP_0009405|HP_0009284|HP_0009853
HP_0005254	HP_0005257
HP_0045047	HP_0011902
HP_0011540	HP_0011534|HP_0011603
HP_0002957	
HP_0012488	HP_0100702
HP_0004924	HP_0001952
HP_3000044	HP_0000326
HP_0001125	HP_0000622
HP_0030513	HP_0030512
HP_0000867	HP_0000843
HP_0008749	HP_0025423
HP_0006593	HP_0000772
HP_0010958	HP_0000104
HP_0010146	HP_0010121|HP_0010124
HP_0100735	HP_0000822
HP_0003287	HP_0012103
HP_0008489	HP_0003302
HP_0011113	HP_0011111
HP_0030688	HP_0030687
HP_0008544	HP_0011039
HP_0010950	HP_0002118
HP_0010819	HP_0002197
HP_0010086	HP_0010204|HP_0010052|HP_0010059
HP_0011898	HP_0010990
HP_0012740	HP_0008069
HP_0025361	HP_0100957
HP_0008284	
HP_0003148	HP_0004356
HP_0002325	
HP_0007793	HP_0007814|HP_0008002
HP_0011280	HP_0012591|HP_0004363
HP_0010201	HP_0010180|HP_0010183
HP_0004487	HP_0000248
HP_0100103	HP_0100088|HP_0100047
HP_0011149	HP_0011148
HP_0030076	HP_0100013
HP_0005850	HP_0001884
HP_0009043	
HP_0010285	HP_0011830
HP_0006798	
HP_0003669	
HP_0005590	HP_0001053
HP_0004259	HP_0001191
HP_0008336	HP_0003355|HP_0001992
HP_0001366	
HP_0005423	HP_0005482
HP_0100467	HP_0010190|HP_0100940|HP_0010364
HP_0006180	HP_0001191
HP_0010545	HP_0010544
HP_0009888	HP_0001595
HP_0012512	HP_0000543
HP_0008076	HP_0009132
HP_0003196	HP_0005105
HP_0001970	HP_0001969
HP_0002117	
HP_0003929	HP_0003926
HP_0008131	HP_0010766|HP_0008369|HP_0031051
HP_0009943	HP_0009998|HP_0009942
HP_0002973	HP_0002817
HP_0009079	
HP_0006959	HP_0007269
HP_0011485	HP_0000593
HP_0001161	HP_0010442|HP_0009997
HP_0010406	HP_0010357|HP_0010349
HP_0003724	HP_0003797
HP_0100308	HP_0002120
HP_0045011	HP_0011279
HP_0030912	HP_0000056
HP_0004511	
HP_0007549	HP_0011354
HP_0012075	HP_0031466
HP_0009516	HP_0009500|HP_0010260|HP_0009491
HP_0007380	HP_0100585
HP_0011745	HP_0008256
HP_0030652	HP_0011531
HP_0031475	HP_0002133
HP_0007289	HP_0040064|HP_0002380|HP_0010546
HP_0100034	HP_0100033
HP_0005562	HP_0000107
HP_0010927	HP_0010929
HP_0031151	HP_0001103
HP_0100527	HP_0100606|HP_0002103
HP_0025292	HP_0012836
HP_0007458	HP_0000974
HP_0008912	
HP_0000130	HP_0000008
HP_0001942	HP_0001941
HP_0500033	HP_0040089
HP_0007100	HP_0002119
HP_0003043	HP_0000765|HP_0011844
HP_0011277	HP_0000079
HP_0010454	HP_0003170
HP_0008048	HP_0000481
HP_0008652	HP_0002459
HP_0003516	
HP_0004595	
HP_0031187	HP_0003117
HP_0004650	
HP_0011072	HP_0006486
HP_0012884	HP_0011027
HP_0003456	HP_0003110
HP_0010118	HP_0010167|HP_0010056
HP_0030857	HP_0200026
HP_0007136	
HP_0031624	HP_0000545
HP_0000166	HP_0000704
HP_0001978	HP_0001871
HP_0025109	HP_0030272
HP_0004223	HP_0009198|HP_0009388|HP_0010252
HP_0011332	HP_0000324
HP_0009852	HP_0009834|HP_0009768
HP_0005795	
HP_0002729	HP_0002716
HP_0006294	
HP_0007305	HP_0011400
HP_0010514	HP_0011747
HP_0001092	HP_0011479
HP_0009187	HP_0009198|HP_0010247|HP_0009383
HP_0030389	HP_0030361
HP_0000762	HP_0040129
HP_0100239	
HP_0007045	HP_0002514
HP_0008857	HP_0003521
HP_0100203	HP_0100078|HP_0100097
HP_0009447	HP_0009767|HP_0009316
HP_0011853	HP_0001698
HP_0025461	HP_0025354
HP_0010041	HP_0010049|HP_0010039
HP_0030649	HP_0012836
HP_0004428	HP_0001999
HP_0031783	HP_0011642
HP_0002292	HP_0011360
HP_0000975	HP_0007550
HP_0010714	HP_0001770
HP_0030444	HP_0030440
HP_0011889	HP_0001892
HP_0005622	HP_0011314
HP_0025497	HP_0025496
HP_0011044	HP_0006483
HP_0007518	
HP_0008704	
HP_0001734	HP_0012090
HP_0009783	HP_0100854|HP_0009782
HP_0002012	HP_0025031
HP_0003824	
HP_0010246	HP_0010228|HP_0010243
HP_0007693	
HP_0004387	HP_0100282
HP_0003564	HP_0040012
HP_0100835	HP_0100006
HP_0005299	
HP_0000274	HP_0001999
HP_0009356	HP_0009420|HP_0009333|HP_0010278
HP_0025217	HP_0025204
HP_0100591	
HP_0006141	
HP_0010506	HP_0007477|HP_0100872
HP_0009034	
HP_0012388	HP_0012387
HP_0005094	
HP_0031370	HP_0031368
HP_0006105	
HP_0007917	HP_0000541
HP_0025012	HP_0002134
HP_0010301	HP_0002143|HP_0045005
HP_0030176	HP_0011096
HP_0007657	HP_0100018
HP_0004764	HP_0001634
HP_0001474	HP_0000782|HP_0011001
HP_0008444	HP_0008422
HP_0012809	HP_0012808
HP_0005354	HP_0011840
HP_0010673	
HP_0002225	HP_0100133|HP_0008070
HP_0009411	HP_0009320|HP_0010229
HP_0100575	HP_0100574|HP_0012437
HP_0012640	HP_0012638
HP_0030613	HP_0030612
HP_0003411	HP_0006431|HP_0003366|HP_0030291
HP_0010822	HP_0000575
HP_0025253	HP_0100852
HP_0011645	HP_0004970
HP_0004963	HP_0003207|HP_0001679
HP_0002217	HP_0011363
HP_0000739	HP_0100852
HP_0006698	HP_0001713|HP_0002617
HP_0004063	
HP_0008788	HP_0009105
HP_0009952	HP_0009957|HP_0009949|HP_0010002
HP_0011172	HP_0002373
HP_0002569	
HP_0000479	HP_0001098
HP_0030812	HP_0100765
HP_0000534	HP_0030669|HP_0000606|HP_0001595
HP_0004611	HP_0003312
HP_0010858	HP_0011182
HP_0006493	HP_0040069|HP_0045060
HP_0040327	HP_0100547
HP_0004351	
HP_0031752	HP_0031749
HP_0004099	HP_0011297
HP_0008176	HP_0002904
HP_0009988	HP_0004225|HP_0009985|HP_0009883
HP_0012612	HP_0003110
HP_0000061	HP_0000055|HP_0000062
HP_0003769	
HP_0008649	
HP_0012352	HP_0012347
HP_0007826	
HP_0030145	HP_0030142
HP_0008613	
HP_0004556	
HP_0030894	HP_0030893
HP_0010030	HP_0010009|HP_0001504
HP_0002414	HP_0010301
HP_0007173	
HP_0008985	HP_0003011|HP_0009126
HP_0009140	HP_0001760|HP_0009138
HP_0004083	
HP_0031484	HP_0001878
HP_0002766	HP_0008518
HP_0002821	HP_0003040
HP_0009813	HP_0006496|HP_0009829
HP_0004717	HP_0004712
HP_0000731	
HP_0006690	HP_0001713|HP_0011915
HP_0002627	HP_0012020
HP_0030129	HP_0012146
HP_0030200	HP_0030197
HP_0008001	HP_0030493
HP_0010230	HP_0005920|HP_0010579
HP_0004296	HP_0002597|HP_0012718
HP_0005307	HP_0001278
