Class ID	Parents
DOID_0050003	
DOID_11814	DOID_11054
DOID_0050020	
DOID_2508	DOID_225|DOID_0050828
DOID_6013	
DOID_331	DOID_863
DOID_10223	DOID_633
DOID_1963	DOID_305|DOID_1964
DOID_5265	DOID_2784|DOID_1967
DOID_0111167	DOID_0080027
DOID_13865	DOID_1756
DOID_8989	
DOID_10972	DOID_5733|DOID_10974
DOID_0110850	DOID_0050427
DOID_0110833	DOID_0110826
DOID_0050593	DOID_1686
DOID_5324	DOID_1964|DOID_2994
DOID_0050576	DOID_0050737
DOID_0050559	DOID_0050557
DOID_9321	
DOID_0050669	DOID_1969
DOID_0060795	DOID_0060786
DOID_0050686	DOID_162
DOID_0050779	DOID_0050737
DOID_9500	DOID_74
DOID_0050796	DOID_0050737
DOID_1089	DOID_319
DOID_3813	DOID_502|DOID_2602
DOID_5291	
DOID_7591	DOID_5550
DOID_5418	DOID_2468
DOID_1595	DOID_1470
DOID_9076	DOID_1894
DOID_333	
DOID_0050600	DOID_0050737
DOID_9255	DOID_679|DOID_1307
DOID_0050089	
DOID_3568	
DOID_7138	DOID_1679
DOID_12053	DOID_2473
DOID_5627	DOID_4948
DOID_2879	DOID_1237
DOID_3540	DOID_3541
DOID_4938	DOID_4939|DOID_299
DOID_12961	DOID_0080015
DOID_3660	DOID_3044
DOID_6996	DOID_6438|DOID_6992
DOID_13100	DOID_6713
DOID_10595	DOID_440
DOID_8869	DOID_331
DOID_6687	DOID_37
DOID_891	DOID_0050706
DOID_9201	DOID_8574
DOID_12258	
DOID_5171	DOID_119
DOID_5998	DOID_3463
DOID_13621	
DOID_0050319	
DOID_8632	DOID_201
DOID_12870	
DOID_2274	
DOID_8170	DOID_6873|DOID_3128
DOID_1240	DOID_2531
DOID_3213	DOID_1289
DOID_10567	DOID_10371
DOID_0111037	DOID_0050544
DOID_1214	DOID_5782
DOID_8752	
DOID_12105	DOID_6590
DOID_0050429	DOID_9182
DOID_2636	DOID_0060112
DOID_4609	
DOID_6087	
DOID_8811	
DOID_4088	
DOID_6812	DOID_4851
DOID_12702	
DOID_2778	
DOID_3230	DOID_331
DOID_4981	
DOID_10612	DOID_1555
DOID_8439	DOID_5295|DOID_1159
DOID_6257	DOID_2697
DOID_6954	
DOID_14177	DOID_2115
DOID_0090132	DOID_0090131
DOID_0080023	DOID_0080019
DOID_0060103	DOID_171|DOID_3620
DOID_0080040	DOID_225
DOID_0080150	DOID_9406
DOID_481	
DOID_12694	
DOID_6586	
DOID_5223	DOID_15
DOID_8559	
DOID_10352	DOID_0060082
DOID_0060010	DOID_627
DOID_0110984	DOID_0050777
DOID_0110967	DOID_0050581
DOID_0060120	
DOID_0090022	DOID_0090020
DOID_0070102	
DOID_5897	DOID_0060112
DOID_4146	
DOID_0110020	DOID_10871
DOID_6019	DOID_3640|DOID_5563
DOID_8531	
DOID_10324	DOID_10316
DOID_14753	DOID_0060159
DOID_0110727	DOID_14503
DOID_0060676	DOID_0060674
DOID_12663	DOID_0050292
DOID_0050567	DOID_0080015
DOID_176	DOID_0050686
DOID_0050584	DOID_8200
DOID_0110837	DOID_0110826
DOID_0060693	DOID_9252
DOID_2173	DOID_3165
DOID_0060786	DOID_10579
DOID_0050677	DOID_0050737
DOID_0050694	DOID_0050736
DOID_29	
DOID_775	DOID_6903
DOID_3110	DOID_3111
DOID_0060079	DOID_1612
DOID_0060189	DOID_8778
DOID_0050097	DOID_4337
DOID_0060700	DOID_0060699
DOID_14789	DOID_0080027
DOID_4508	
DOID_8710	
DOID_2326	DOID_77
DOID_11896	
DOID_10751	
DOID_0111102	DOID_0050524
DOID_13146	DOID_1508
DOID_3963	DOID_1781|DOID_305
DOID_10920	
DOID_715	DOID_9500|DOID_10747
DOID_9138	DOID_8719|DOID_76
DOID_1964	DOID_1962|DOID_120
DOID_3937	
DOID_0050250	DOID_883
DOID_0050360	
DOID_3089	DOID_2519
DOID_5813	DOID_628
DOID_13406	DOID_11335|DOID_3082
DOID_9473	DOID_1802
DOID_1990	
DOID_0050470	DOID_0050737
DOID_5568	DOID_5559|DOID_3307
DOID_14004	DOID_3627
DOID_11111	DOID_5200
DOID_12190	DOID_219
DOID_9744	DOID_9351
DOID_9953	DOID_9952
DOID_13619	DOID_13580
DOID_2053	DOID_37
DOID_10488	DOID_0080015
DOID_7025	
DOID_14545	DOID_3856|DOID_299
DOID_1517	DOID_4610
DOID_7051	DOID_3748
DOID_1364	DOID_1350
DOID_14118	DOID_1168
DOID_1155	
DOID_4879	DOID_3999
DOID_13794	DOID_13452
DOID_5540	DOID_1963|DOID_1749
DOID_7633	DOID_5679
DOID_10865	DOID_3817
DOID_7145	
DOID_116	DOID_117
DOID_11668	DOID_10120|DOID_10123
DOID_7324	
DOID_1637	DOID_3463|DOID_1271
DOID_9506	DOID_9507
DOID_7171	
DOID_1484	
DOID_11195	DOID_974
DOID_12206	DOID_12205
DOID_9144	
DOID_1970	DOID_4236|DOID_1964
DOID_10116	
DOID_5660	DOID_305
DOID_1400	DOID_5614
DOID_4636	DOID_4637
DOID_6609	
DOID_0050103	
DOID_8087	
DOID_4971	DOID_0070004
DOID_10637	
DOID_4274	
DOID_7998	DOID_50
DOID_3120	DOID_2615|DOID_0050625|DOID_0060262
DOID_0110148	DOID_0050538
DOID_8937	DOID_8557
DOID_8449	
DOID_6755	DOID_3350
DOID_6938	DOID_4653
DOID_6729	
DOID_11203	DOID_11204
DOID_495	DOID_255
DOID_0080115	DOID_0111139
DOID_0080132	DOID_700
DOID_0070006	DOID_0050569
DOID_0070023	DOID_2729
DOID_6576	DOID_4992
DOID_0070116	DOID_0050778
DOID_0090053	DOID_543
DOID_0090036	DOID_0090033
DOID_6088	DOID_2030
DOID_0070133	DOID_0070144
DOID_0050907	DOID_3306
DOID_12594	DOID_14766
DOID_3240	DOID_552
DOID_5213	DOID_5214|DOID_4308
DOID_0110635	DOID_0050557
DOID_0110618	DOID_9562
DOID_2704	DOID_2706
DOID_0110745	DOID_9744
DOID_12314	
DOID_4036	
DOID_11990	DOID_2123
DOID_2525	
DOID_12799	DOID_12798
DOID_11851	DOID_1024
DOID_6482	DOID_3910
DOID_13514	DOID_1729
DOID_4156	DOID_4166
DOID_4851	DOID_3069
DOID_14337	
DOID_0050700	DOID_114
DOID_10208	DOID_3315
DOID_0050189	
DOID_0110411	DOID_10584
DOID_10383	DOID_3690
DOID_12350	
DOID_2043	DOID_934
DOID_2431	DOID_3850
DOID_7643	DOID_3151
DOID_14013	
DOID_14476	
DOID_7398	DOID_368
DOID_0050769	DOID_225
DOID_0060597	DOID_4972
DOID_13550	DOID_1686
DOID_5399	
DOID_0050786	DOID_0050736
DOID_2163	DOID_2825
DOID_2551	
DOID_2222	DOID_2214
DOID_10856	
DOID_14049	DOID_0050292
DOID_3947	DOID_3952
DOID_10011	DOID_1781|DOID_0060058
DOID_13918	DOID_4737
DOID_1474	DOID_824
DOID_1862	DOID_184
DOID_11095	
DOID_1165	
DOID_12106	
DOID_9034	
DOID_3347	DOID_184|DOID_1115
DOID_8886	DOID_5614
DOID_4889	DOID_0050598|DOID_9942
DOID_11355	DOID_9590
DOID_3079	DOID_3069
DOID_5703	DOID_3382
DOID_0050452	DOID_906
DOID_13306	DOID_1679
DOID_11150	
DOID_9154	
DOID_3467	
DOID_5341	DOID_1660
DOID_0110497	DOID_0050565
DOID_12555	
DOID_7490	
DOID_3712	
DOID_0111122	DOID_12712
DOID_0110167	DOID_0050539
DOID_0110277	DOID_0110274
DOID_0110294	DOID_0110274
DOID_14787	
DOID_9220	DOID_0050847
DOID_11552	DOID_10124
DOID_9011	DOID_8719
DOID_3324	DOID_1561
DOID_5317	
DOID_13503	
DOID_9802	
DOID_3806	
DOID_7137	
DOID_5652	
DOID_0110387	DOID_10584
DOID_5138	DOID_127
DOID_9340	
DOID_3653	
DOID_5626	DOID_5530|DOID_4830
DOID_3444	DOID_3443|DOID_3445
DOID_633	DOID_423
DOID_3053	
DOID_8804	
DOID_4595	
DOID_4449	DOID_6929
DOID_2755	DOID_0050338
DOID_8651	DOID_8567
DOID_10297	
DOID_264	DOID_201
DOID_12248	
DOID_3171	
DOID_6198	DOID_0060071
DOID_6895	
DOID_863	DOID_7
DOID_3350	DOID_0050687
DOID_12508	
DOID_13587	
DOID_8771	DOID_934
DOID_0110781	DOID_2476
DOID_0110764	DOID_2476
DOID_0110891	DOID_0050589
DOID_0110874	DOID_4621
DOID_4748	
DOID_3206	DOID_3192
DOID_0110747	DOID_9744
DOID_8745	
DOID_0110857	DOID_0060457
DOID_13756	DOID_13757
DOID_2661	DOID_2664
DOID_14559	DOID_9470
DOID_9687	
DOID_10521	
DOID_2149	DOID_0050598
DOID_727	DOID_229
DOID_0050237	
DOID_0050364	
DOID_0050347	
DOID_0060473	DOID_225
DOID_0060456	DOID_0060442
DOID_6205	
DOID_0050474	DOID_0050737
DOID_0050457	DOID_12336
DOID_4511	DOID_3017
DOID_12647	
DOID_13811	DOID_345
DOID_10557	
DOID_4266	DOID_4265
DOID_2964	DOID_2965
DOID_2635	
DOID_6811	DOID_6812
DOID_4087	DOID_5557
DOID_0050927	DOID_657|DOID_1737
DOID_13343	
DOID_7574	DOID_4074|DOID_7575
DOID_0050944	DOID_0050952
DOID_0050961	DOID_1441
DOID_900	DOID_409
DOID_1578	DOID_418
DOID_11849	
DOID_7962	DOID_1005
DOID_0050030	
DOID_0050140	DOID_13250
DOID_13603	DOID_13580
DOID_0070060	DOID_0070059
DOID_9085	
DOID_9812	
DOID_0050851	DOID_2921
DOID_0070043	DOID_0060307
DOID_3577	DOID_4757
DOID_0090073	DOID_0090070
DOID_0070153	DOID_0050548
DOID_0050834	DOID_225
DOID_0050817	DOID_10871
DOID_0090090	DOID_0090070
DOID_7694	DOID_5958
DOID_5907	DOID_5908
DOID_6022	
DOID_0050254	DOID_883
DOID_10685	DOID_2030
DOID_1670	DOID_381
DOID_8878	
DOID_3643	DOID_3842
DOID_17	DOID_7
DOID_14742	
DOID_692	
DOID_5516	DOID_5517|DOID_1749
DOID_3702	DOID_2893
DOID_3490	DOID_225
DOID_874	DOID_552
DOID_3181	DOID_3070
DOID_1703	DOID_1040
DOID_6696	DOID_3360
DOID_0001816	DOID_1115
DOID_5154	DOID_934
DOID_12143	DOID_365
DOID_13955	DOID_13223
DOID_0110168	DOID_0050539
DOID_0110989	DOID_0050777
DOID_6999	
DOID_9450	
DOID_5636	DOID_3702
DOID_11813	DOID_11054
DOID_5307	DOID_4910|DOID_4468
DOID_1098	DOID_11252
DOID_12403	DOID_8913
DOID_1823	
DOID_11392	
DOID_0110185	DOID_0050541
DOID_5274	DOID_4159
DOID_450	DOID_9884
DOID_4947	DOID_4896
DOID_265	DOID_0001816|DOID_672
DOID_0050696	DOID_0060038
DOID_4585	
DOID_12924	
DOID_10834	DOID_0060044
DOID_2586	
DOID_8761	DOID_1240
DOID_0110038	DOID_10652
DOID_0110672	DOID_3635
DOID_12608	
DOID_0110655	DOID_2843
DOID_680	DOID_1289
DOID_277	DOID_254
DOID_3007	DOID_3459
DOID_8426	DOID_5375
DOID_2739	DOID_2741
DOID_11148	DOID_1686
DOID_10818	
DOID_0110525	DOID_0050565
DOID_10993	
DOID_6315	DOID_6231
DOID_0110508	DOID_0050565
DOID_14041	
DOID_12960	DOID_11971
DOID_2492	
DOID_6703	DOID_5517
DOID_9189	
DOID_2139	DOID_730
DOID_0110415	DOID_10584
DOID_1103	
DOID_10361	DOID_10341
DOID_2645	DOID_0060084
DOID_13274	
DOID_4618	DOID_1862
DOID_1070	DOID_1067
DOID_11184	DOID_6195
DOID_2980	
DOID_2283	DOID_10124
DOID_13711	DOID_1091
DOID_8641	
DOID_8153	DOID_0060094
DOID_12716	DOID_11162
DOID_0110902	DOID_0050589
DOID_9095	DOID_8719
DOID_0060847	DOID_2256
DOID_1568	
DOID_5258	DOID_1967
DOID_10153	DOID_10154
DOID_4013	DOID_2671|DOID_734
DOID_11760	DOID_8125
DOID_7584	DOID_7585
DOID_1897	DOID_5353
DOID_911	
DOID_9248	DOID_0080015
DOID_7763	DOID_13476
DOID_13031	DOID_1529
DOID_2215	DOID_2214
DOID_5786	
DOID_0111112	DOID_12712
DOID_2550	DOID_2548
DOID_5577	DOID_169
DOID_9265	DOID_9252
DOID_3578	DOID_0060112
DOID_8231	
DOID_4517	DOID_0001816|DOID_2687
DOID_11986	
DOID_927	
DOID_10154	DOID_10155
DOID_222	DOID_9463
DOID_8205	
DOID_0060020	DOID_627
DOID_13649	DOID_1389
DOID_8540	
DOID_7516	DOID_6052
DOID_3098	DOID_201
DOID_5822	DOID_0060058
DOID_0050577	DOID_0050737
DOID_0050594	DOID_2747
DOID_9482	
DOID_0050687	DOID_162
DOID_11340	
DOID_7154	
DOID_1467	DOID_1468
DOID_13200	DOID_12176
DOID_10955	DOID_883
DOID_7542	DOID_3376
DOID_7333	DOID_7334|DOID_0050623
DOID_3946	DOID_2444
DOID_11573	DOID_0050338
DOID_7636	
DOID_10750	
DOID_2062	
DOID_5398	DOID_657
DOID_501	DOID_255
DOID_0050797	DOID_906
DOID_1973	DOID_1970|DOID_1974
DOID_11080	DOID_4110
DOID_9147	
DOID_3402	
DOID_0050260	DOID_883
DOID_1373	DOID_0060095
DOID_14162	
DOID_12072	DOID_76
DOID_8458	
DOID_5222	DOID_9588
DOID_10542	
DOID_3223	DOID_11465
DOID_6947	DOID_1350
DOID_5702	DOID_3382
DOID_1493	
DOID_11285	DOID_4109
DOID_8578	DOID_8618
DOID_0060291	DOID_225
DOID_13812	DOID_345
DOID_2889	DOID_2742
DOID_1526	DOID_37|DOID_631
DOID_11722	DOID_450
DOID_7213	DOID_3565
DOID_4492	DOID_8469
DOID_8703	
DOID_820	DOID_3978
DOID_4980	
DOID_4283	DOID_2513|DOID_4284
DOID_0060838	DOID_10629
DOID_4139	
DOID_0060855	DOID_4479
DOID_13167	
DOID_11077	DOID_0050338
DOID_4318	
DOID_10254	DOID_0060262
DOID_4527	DOID_2146|DOID_0001816
DOID_6491	DOID_476
DOID_3070	DOID_0050687
DOID_6618	
DOID_8096	DOID_3711
DOID_6097	
DOID_0060258	DOID_10123
DOID_8821	
DOID_0050447	
DOID_12205	DOID_934
DOID_0060368	DOID_0060893
DOID_6585	DOID_3458
DOID_12684	
DOID_8338	DOID_3701
DOID_87	
DOID_4645	DOID_2174
DOID_3103	DOID_178
DOID_6827	DOID_4905
DOID_13549	DOID_1405
DOID_2560	DOID_2559
DOID_5896	DOID_5897
DOID_12404	
DOID_4045	DOID_0060100
DOID_0110175	DOID_0050539
DOID_9584	DOID_934
DOID_5587	DOID_65
DOID_0110158	DOID_0050539
DOID_0060521	DOID_4376
DOID_0060504	DOID_0060503
DOID_8101	
DOID_0060614	DOID_225
DOID_13809	DOID_1168
DOID_2381	
DOID_2172	
DOID_0070050	DOID_0060307
DOID_0050113	
DOID_0050130	DOID_13250
DOID_13604	
DOID_0060051	DOID_417
DOID_0070033	DOID_0060307
DOID_4165	
DOID_0090046	DOID_543
DOID_0090063	DOID_0090061
DOID_0070160	DOID_0050548
DOID_0070143	DOID_3144
DOID_0090080	DOID_0090070
DOID_0060017	DOID_627
DOID_0060034	
DOID_0050917	DOID_5421
DOID_0080064	DOID_0050950
DOID_0060161	DOID_12377
DOID_0050934	DOID_4001
DOID_0060144	DOID_4090
DOID_0080081	DOID_4123
DOID_4019	
DOID_8221	DOID_6517
DOID_0110285	DOID_0110274
DOID_0110268	DOID_83
DOID_0110378	DOID_10584
DOID_0110395	DOID_10584
DOID_6710	
DOID_12853	
DOID_10910	
DOID_7164	
DOID_13136	
DOID_9137	
DOID_10046	
DOID_7652	
DOID_3509	
DOID_14475	
DOID_5712	DOID_3382|DOID_2687
DOID_7473	
DOID_3476	
DOID_11240	DOID_4610
DOID_12349	DOID_790
DOID_14270	DOID_9446
DOID_5806	DOID_2725
DOID_12180	
DOID_14139	DOID_14110|DOID_0060058
DOID_0050710	DOID_9252
DOID_0110044	DOID_10652
DOID_0110061	DOID_2187
DOID_0110662	DOID_3635
DOID_0110772	DOID_2476
DOID_10650	
DOID_0110628	DOID_9562
DOID_0110645	DOID_2843
DOID_14530	
DOID_0110755	DOID_9744
DOID_0110738	DOID_0110734
DOID_0110848	DOID_0050427
DOID_3594	DOID_2021
DOID_0110882	DOID_0050589
DOID_0110865	DOID_0050534
DOID_8568	DOID_934
DOID_648	DOID_649
DOID_6569	DOID_2071
DOID_13535	
DOID_6628	
DOID_0110608	DOID_9562
DOID_6595	DOID_4929|DOID_3717
DOID_10855	
DOID_5350	DOID_5351
DOID_1148	DOID_0080015
DOID_14735	DOID_1558
DOID_7532	DOID_0050624
DOID_0110421	DOID_10584
DOID_13275	
DOID_476	DOID_0060082
DOID_0110531	DOID_0050565
DOID_11354	DOID_11353|DOID_11355
DOID_234	DOID_1520|DOID_0050913
DOID_0060130	DOID_4090
DOID_0050021	
DOID_0050131	DOID_13250
DOID_0080050	DOID_0080049
DOID_0080160	DOID_3612
DOID_0070051	DOID_0060307
DOID_4870	DOID_298
DOID_416	
DOID_4661	DOID_225
DOID_4964	DOID_2030
DOID_10442	DOID_10443
DOID_4755	
DOID_11781	DOID_11782
DOID_4990	DOID_480
DOID_8465	DOID_8466
DOID_2469	
DOID_8644	DOID_750
DOID_10435	DOID_11506
DOID_2957	DOID_399
DOID_0110149	DOID_0050538
DOID_0110166	DOID_0050539
DOID_13481	DOID_2256
DOID_1106	DOID_5041
DOID_0050701	DOID_1826
DOID_14071	
DOID_11951	
DOID_8491	
DOID_4289	DOID_2513
DOID_6980	
DOID_6492	DOID_476
DOID_1047	
DOID_0050121	
DOID_8585	
DOID_0070024	DOID_2729
DOID_0080133	DOID_700
DOID_8973	
DOID_0050104	
DOID_0070041	DOID_0060307
DOID_0070134	DOID_0070141
DOID_0090071	DOID_0090070
DOID_0070151	DOID_0050548
DOID_11615	DOID_3856
DOID_0090054	DOID_543
DOID_1226	
DOID_0110276	DOID_0110274
DOID_1073	DOID_11130
DOID_11987	
DOID_10175	DOID_1210
DOID_8618	DOID_3119
DOID_0050011	
DOID_981	DOID_980
DOID_4534	DOID_225
DOID_10022	DOID_1737
DOID_4172	
DOID_4381	
DOID_4560	DOID_1002
DOID_0050787	DOID_0050736
DOID_6533	
DOID_6045	
DOID_9889	
DOID_605	DOID_599
DOID_4713	
DOID_0110619	DOID_9562
DOID_0110636	DOID_0050557
DOID_0110653	DOID_2843
DOID_8371	
DOID_421	DOID_16
DOID_0110729	DOID_14503
DOID_0110746	DOID_9744
DOID_0110763	DOID_2476
DOID_6860	
DOID_12541	
DOID_6163	DOID_4455
DOID_0060374	DOID_4501
DOID_0060391	DOID_0060388
DOID_2114	
DOID_0060484	DOID_225
DOID_5838	DOID_4440
DOID_2600	DOID_2596
DOID_5629	DOID_1520
DOID_5476	DOID_0060110
DOID_12333	DOID_48
DOID_14163	
DOID_9652	
DOID_0060264	DOID_1289
DOID_0060281	DOID_1826
DOID_13869	
DOID_2232	
DOID_5956	
DOID_4052	
DOID_5594	
DOID_0110412	DOID_10584
DOID_7079	DOID_2660
DOID_4440	DOID_2994
DOID_5982	DOID_4242
DOID_1931	DOID_4662
DOID_3904	DOID_305|DOID_1325
DOID_676	DOID_7148
DOID_0060861	DOID_0050737
DOID_9070	
DOID_1905	
DOID_1543	
DOID_7230	DOID_6354
DOID_848	DOID_3342
DOID_10543	
DOID_0110498	DOID_0050565
DOID_5297	DOID_1995|DOID_1967
DOID_5509	DOID_5074
DOID_11510	
DOID_14423	DOID_3418
DOID_3871	
DOID_6898	DOID_4001
DOID_1663	
DOID_10803	
DOID_3148	DOID_483
DOID_9532	
DOID_3845	
DOID_0110368	DOID_10584
DOID_10887	DOID_1024
DOID_4299	DOID_2513
DOID_434	
DOID_1063	DOID_10952
DOID_4787	DOID_3200
DOID_11042	DOID_225
DOID_12854	
DOID_6870	
DOID_8146	
DOID_0111103	DOID_0050524
DOID_0111120	DOID_12712
DOID_2847	
DOID_11302	DOID_1395
DOID_0110258	DOID_83
DOID_0110181	DOID_0050539
DOID_0080147	DOID_0060058
DOID_10275	
DOID_0110291	DOID_14791
DOID_1390	DOID_1387
DOID_5601	
DOID_11078	
DOID_664	DOID_3165
DOID_8628	DOID_8567
DOID_13168	DOID_4159
DOID_12242	
DOID_0110985	DOID_0050777
DOID_1037	DOID_1240
DOID_6990	
DOID_2788	
DOID_13605	
DOID_8963	
DOID_0060024	DOID_2115
DOID_0060007	DOID_627
DOID_0060117	DOID_0060085
DOID_0080054	DOID_0080043
DOID_0080037	DOID_205
DOID_0060134	DOID_4090
DOID_0050025	DOID_10242
DOID_1425	DOID_1426
DOID_0050008	
DOID_0080164	DOID_0070004
DOID_0060828	DOID_0060309
DOID_6364	DOID_936
DOID_0110728	DOID_14503
DOID_0110838	DOID_0110827
DOID_0110855	DOID_0060457
DOID_10911	
DOID_4912	
DOID_10047	DOID_8923
DOID_2730	DOID_2731
DOID_0110051	DOID_10652
DOID_0110034	DOID_10983
DOID_0050512	
DOID_0060604	DOID_10944
DOID_422	DOID_423
DOID_0060714	DOID_0060655
DOID_0060731	DOID_11465
DOID_0050622	DOID_0060085
DOID_2485	DOID_0050032
DOID_11247	DOID_2452
DOID_6517	DOID_4211|DOID_4437
DOID_0060511	DOID_0060503
DOID_9307	DOID_1285
DOID_0110521	DOID_0050565
DOID_0111075	DOID_0111073
DOID_0111092	DOID_13636
DOID_3646	DOID_53
DOID_117	DOID_114|DOID_176
DOID_9333	
DOID_1796	DOID_1793|DOID_1115
DOID_12610	
DOID_4062	DOID_2998|DOID_1115
DOID_7786	
DOID_4550	DOID_4551
DOID_10307	
DOID_4241	
DOID_7577	DOID_4074
DOID_3973	DOID_3962
DOID_11843	DOID_3393
DOID_2610	
DOID_2010	
DOID_10848	
DOID_859	DOID_857
DOID_1921	DOID_0080014
DOID_8947	DOID_2462
DOID_10230	DOID_1936
DOID_665	
DOID_9060	DOID_0050133
DOID_3373	DOID_3374
DOID_12982	
DOID_13129	DOID_10591
DOID_0060249	DOID_0080010
DOID_5157	DOID_2645
DOID_3526	DOID_3454
DOID_10588	DOID_10579
DOID_9213	
DOID_7214	DOID_3275
DOID_7702	
DOID_9180	
DOID_3493	DOID_299
DOID_0110359	DOID_10584
DOID_5871	
DOID_3905	DOID_305|DOID_1324
DOID_11988	DOID_11653
DOID_11163	
DOID_4020	
DOID_7356	DOID_4015|DOID_5528
DOID_1669	
DOID_8898	
DOID_14056	
DOID_13742	DOID_962|DOID_5612
DOID_9230	DOID_1383
DOID_1695	
DOID_0110139	DOID_1935
DOID_0110249	DOID_83
DOID_0060819	DOID_0060309
DOID_0110172	
DOID_11199	DOID_11201
DOID_0110282	DOID_0110274
DOID_0110993	DOID_0050777
DOID_0110976	DOID_0050581
DOID_0070107	
DOID_0070124	DOID_0050328
DOID_0060015	DOID_627
DOID_5845	DOID_5844
DOID_0060108	DOID_1319
DOID_0060125	DOID_2916
DOID_2300	DOID_0080010
DOID_10813	DOID_10811|DOID_0060058
DOID_0090027	DOID_0090020
DOID_0090044	DOID_543
DOID_0090137	DOID_0090131
DOID_0080028	DOID_0080027
DOID_0080045	DOID_2256
DOID_10772	DOID_2452
DOID_6787	DOID_6788
DOID_0110025	DOID_10871
DOID_0110626	DOID_9562
DOID_0110736	DOID_0110734
DOID_0110719	DOID_0060237
DOID_0110846	DOID_0050427
DOID_0110829	DOID_0050439
DOID_4788	DOID_0060103
DOID_449	
DOID_12562	
DOID_4847	DOID_5612
DOID_0060698	DOID_0060695
DOID_12135	
DOID_0110042	DOID_10652
DOID_0060612	DOID_0060611
DOID_14092	DOID_1936|DOID_2388
DOID_0060705	DOID_0060704
DOID_5751	DOID_4073|DOID_3114
DOID_10009	
DOID_11775	
DOID_9600	DOID_9598
DOID_9112	
DOID_11223	DOID_7475
DOID_7601	
DOID_1575	DOID_417
DOID_10400	DOID_9365|DOID_7551
DOID_0060502	DOID_1205
DOID_0110402	DOID_10584
DOID_8543	DOID_8567
DOID_0111066	DOID_0050674
DOID_0111083	DOID_13636
DOID_1005	DOID_345
DOID_0110512	DOID_0050565
DOID_0060474	DOID_10780
DOID_0050365	
DOID_0050348	
DOID_4188	DOID_92
DOID_0050382	DOID_2123
DOID_0060491	DOID_1289
DOID_9939	DOID_9935
DOID_0050492	
DOID_12711	DOID_0050133
DOID_2880	
DOID_6667	
DOID_8870	
DOID_3122	DOID_76
DOID_8661	DOID_8719|DOID_9297
DOID_2974	
DOID_10605	DOID_5295
DOID_3305	DOID_3306|DOID_3095
DOID_1123	DOID_381
DOID_12274	
DOID_8517	DOID_8514
DOID_8905	
DOID_4794	DOID_0060103
DOID_4485	
DOID_622	
DOID_7972	DOID_6477
DOID_9459	DOID_9460
DOID_11949	DOID_649
DOID_7519	DOID_2893|DOID_305
DOID_0060834	DOID_0060831
DOID_11476	DOID_0080011
DOID_0060851	DOID_9182
DOID_0050835	DOID_543
DOID_0050852	DOID_326
DOID_0050962	DOID_1441
DOID_0050945	DOID_0050952
DOID_1797	
DOID_12334	
DOID_9786	DOID_0050515
DOID_2736	DOID_0050736
DOID_9577	DOID_1508
DOID_9965	DOID_2113
DOID_11271	
DOID_0060364	DOID_0050737
DOID_0060347	DOID_225
DOID_0050238	
DOID_0060381	DOID_4501
DOID_0050272	
DOID_0050255	
DOID_4610	DOID_0050624
DOID_0110598	DOID_9562
DOID_83	DOID_110
DOID_14424	
DOID_10536	DOID_10534
DOID_0050108	
DOID_9186	
DOID_5526	DOID_4893|DOID_1749
DOID_5914	DOID_3969
DOID_0080137	DOID_0050736
DOID_5373	DOID_264
DOID_5861	DOID_3371
DOID_4010	
DOID_7037	DOID_6331
DOID_5552	
DOID_2131	
DOID_9339	DOID_732
DOID_4104	
DOID_0070015	DOID_2729
DOID_7828	
DOID_12670	
DOID_5493	
DOID_0110391	DOID_10584
DOID_10276	
DOID_11099	
DOID_390	
DOID_7854	
DOID_12930	DOID_0060036
DOID_3803	DOID_2741
DOID_4957	DOID_3565|DOID_264
DOID_0060589	DOID_225
DOID_3106	
DOID_10123	DOID_37
DOID_3073	DOID_0060108
DOID_890	DOID_699
DOID_4983	
DOID_6468	DOID_5482
DOID_8980	
DOID_1233	DOID_1235
DOID_1442	DOID_1443
DOID_9102	
DOID_5408	DOID_205
DOID_14538	
DOID_0060704	DOID_612
DOID_0050705	DOID_0050701
DOID_5044	DOID_0060091
DOID_3047	DOID_225
DOID_0060382	DOID_4501
DOID_14757	DOID_13359
DOID_6713	DOID_0050828
DOID_621	
DOID_4684	
DOID_10032	DOID_9675
DOID_8045	
DOID_8742	
DOID_0111048	DOID_2214
DOID_8533	DOID_0060119
DOID_2537	DOID_870
DOID_0050351	
DOID_6195	DOID_4251
DOID_0060272	DOID_0060264
DOID_0060255	DOID_66
DOID_0050461	DOID_3211
DOID_4719	DOID_2705
DOID_100	DOID_5295
DOID_4837	DOID_225
DOID_8527	DOID_8692
DOID_1080	DOID_883
DOID_14125	DOID_338
DOID_4863	DOID_3069|DOID_3185
DOID_10505	
DOID_8860	
DOID_1113	
DOID_13374	DOID_65
DOID_0060852	DOID_0050737
DOID_11431	DOID_289
DOID_2055	DOID_2030
DOID_9776	DOID_980
DOID_12379	
DOID_10849	DOID_0060043
DOID_1966	
DOID_12021	
DOID_6111	
DOID_4114	DOID_9460
DOID_585	DOID_557
DOID_12770	
DOID_14773	DOID_0050737
DOID_7956	
DOID_9929	
DOID_0110489	DOID_0050565
DOID_2384	DOID_936
DOID_4357	
DOID_0110599	DOID_9562
DOID_2238	
DOID_2417	
DOID_9955	DOID_1682
DOID_13970	
DOID_8104	DOID_5402
DOID_4390	
DOID_11024	
DOID_12836	DOID_12397
DOID_0060522	DOID_4376
